actual,predicted,correct,timestamp,model_used
Q,Q,True,1747423806.7458532,model2
Q,Q,True,1747423806.8882093,model2
Q,Q,True,1747423807.0348997,model2
Q,Q,True,1747423807.1828613,model2
Q,Q,True,1747423807.3344266,model2
Q,Q,True,1747423807.497364,model2
Q,Q,True,1747423807.684659,model2
Q,Q,True,1747423807.8364117,model2
Q,Q,True,1747423807.9832518,model2
Q,Y,False,1747423808.12921,model2
Q,P,False,1747423808.2748604,model2
Q,P,False,1747423808.418884,model2
Q,P,False,1747423808.5672545,model2
Q,P,False,1747423808.7137067,model2
Q,P,False,1747423808.8597708,model2
Q,P,False,1747423809.0051916,model2
Q,P,False,1747423809.1671603,model2
Q,P,False,1747423809.3189998,model2
Q,Q,True,1747423809.464513,model2
Q,Q,True,1747423809.6095269,model2
Q,Q,True,1747423809.7525992,model2
Q,Q,True,1747423809.8992906,model2
Q,Q,True,1747423810.0728722,model2
Q,Q,True,1747423810.2207174,model2
Q,Q,True,1747423810.369611,model2
Q,Q,True,1747423810.5200098,model2
Q,Q,True,1747423810.6696703,model2
Q,Q,True,1747423810.8146229,model2
Q,Q,True,1747423810.95739,model2
Q,Q,True,1747423811.1048255,model2
Q,Q,True,1747423811.2479272,model2
Q,Q,True,1747423811.3964458,model2
Q,Q,True,1747423811.5419478,model2
Q,Q,True,1747423811.6882076,model2
Q,Q,True,1747423811.8319757,model2
Q,Q,True,1747423811.9786885,model2
Q,Q,True,1747423812.1243844,model2
Q,Q,True,1747423812.2738717,model2
Q,Q,True,1747423812.433824,model2
Q,Q,True,1747423812.5881252,model2
Q,G,False,1747423812.7367961,model1
Q,O,False,1747423812.8925211,model2
Q,G,False,1747423813.0427139,model1
Q,O,False,1747423813.1905992,model2
Q,G,False,1747423813.3384042,model1
Q,G,False,1747423813.4873247,model1
Q,O,False,1747423813.6338737,model2
Q,O,False,1747423813.7797346,model2
Q,O,False,1747423813.929759,model2
Q,O,False,1747423814.0758944,model2
Q,O,False,1747423814.223888,model2
Q,O,False,1747423814.3719616,model2
Q,O,False,1747423814.5172606,model2
Q,O,False,1747423814.6625266,model2
Q,M,False,1747423814.831731,model2
Q,G,False,1747423814.982788,model1
Q,G,False,1747423815.1321118,model1
Q,G,False,1747423815.2781875,model1
Q,G,False,1747423815.426976,model1
Q,G,False,1747423815.5746002,model1
Q,G,False,1747423815.7271984,model1
Q,O,False,1747423815.8783982,model2
Q,O,False,1747423816.0247781,model2
Q,O,False,1747423816.1711972,model2
Q,O,False,1747423816.372333,model2
Q,O,False,1747423816.517293,model2
Q,O,False,1747423816.6663783,model2
Q,O,False,1747423816.814597,model2
Q,O,False,1747423816.963393,model2
Q,O,False,1747423817.1110802,model2
Q,O,False,1747423817.2803385,model2
Q,O,False,1747423817.4335275,model2
Q,O,False,1747423817.5811822,model2
Q,O,False,1747423817.730066,model2
Q,O,False,1747423817.877248,model2
Q,O,False,1747423818.0290835,model2
Q,O,False,1747423818.1839552,model2
Q,O,False,1747423818.331603,model2
Q,O,False,1747423818.4814403,model2
Q,O,False,1747423818.6285145,model2
Q,O,False,1747423818.7739186,model2
Q,Q,True,1747423818.91822,model2
Q,Q,True,1747423819.0662322,model2
Q,Q,True,1747423819.213212,model2
Q,Q,True,1747423819.3572671,model2
Q,Q,True,1747423819.5058205,model2
Q,Q,True,1747423819.6589062,model2
Q,Q,True,1747423819.8261611,model2
Q,Q,True,1747423819.9762065,model2
Q,Q,True,1747423820.124005,model2
Q,Q,True,1747423820.275598,model2
Q,Q,True,1747423820.424954,model2
Q,Q,True,1747423820.5697346,model2
Q,Q,True,1747423820.7135615,model2
Q,Q,True,1747423820.8599641,model2
Q,Q,True,1747423821.00623,model2
Q,Q,True,1747423821.1564548,model2
Q,Q,True,1747423821.3067853,model2
Q,Q,True,1747423821.4510481,model2
Q,Q,True,1747423821.5972083,model2
Q,Q,True,1747423821.7476754,model2
Q,Q,True,1747423821.8946838,model2
Q,Q,True,1747423822.0469153,model2
Q,Q,True,1747423822.1984303,model2
Q,Q,True,1747423822.3537788,model2
Q,Q,True,1747423822.5083704,model2
Q,Q,True,1747423822.6568248,model2
Q,Q,True,1747423822.8028622,model2
Q,Q,True,1747423822.946021,model2
Q,Q,True,1747423823.0940692,model2
Q,Q,True,1747423823.2545948,model2
Q,Q,True,1747423823.4098508,model2
Q,Q,True,1747423823.5601022,model2
Q,Q,True,1747423823.7037241,model2
Q,Q,True,1747423823.8502958,model2
Q,Q,True,1747423823.9953232,model2
Q,Q,True,1747423824.138797,model2
Q,Q,True,1747423824.2874172,model2
Q,Q,True,1747423824.4373274,model2
Q,Q,True,1747423824.590966,model2
Q,Q,True,1747423824.7376962,model2
Q,Q,True,1747423824.8885481,model2
Q,Q,True,1747423825.0328717,model2
Q,Q,True,1747423825.181375,model2
Q,Q,True,1747423825.3283637,model2
Q,Q,True,1747423825.4816413,model2
Q,Q,True,1747423825.6284022,model2
Q,Q,True,1747423825.7749531,model2
Q,Q,True,1747423825.9142094,model2
Q,Q,True,1747423826.059638,model2
Q,Q,True,1747423826.2035453,model2
Q,Q,True,1747423826.3514867,model2
Q,Q,True,1747423826.4978788,model2
Q,Q,True,1747423826.6447656,model2
Q,Q,True,1747423826.7940307,model2
Q,Q,True,1747423826.9438448,model2
Q,Q,True,1747423827.0888736,model2
Q,Q,True,1747423827.2365205,model2
Q,Q,True,1747423827.3870173,model2
Q,Q,True,1747423827.5335999,model2
Q,Q,True,1747423827.6824164,model2
Q,Q,True,1747423827.8307345,model2
Q,Q,True,1747423827.9781125,model2
Q,Q,True,1747423828.1220014,model2
Q,Q,True,1747423828.2695706,model2
Q,Q,True,1747423828.4164991,model2
Q,Q,True,1747423828.570372,model2
Q,Q,True,1747423828.7326112,model2
Q,Q,True,1747423828.8829968,model2
Q,Q,True,1747423829.0295584,model2
Q,Q,True,1747423829.179599,model2
Q,Q,True,1747423829.3311315,model2
Q,Q,True,1747423829.4812636,model2
Q,Q,True,1747423829.6241083,model2
Q,M,False,1747423829.818582,model2
Q,M,False,1747423831.0683079,model2
Q,A,False,1747423834.4579308,model1
R,S,False,1747423834.9092531,model2
R,M,False,1747423835.0530224,model2
R,A,False,1747423835.4174988,model1
R,A,False,1747423835.6084533,model1
R,H,False,1747423835.7534163,model1
R,A,False,1747423835.9935324,model1
R,A,False,1747423837.525485,model1
R,A,False,1747423837.7167134,model1
R,A,False,1747423837.9421058,model1
R,X,False,1747423838.7600002,model2
R,X,False,1747423838.9637783,model2
R,X,False,1747423839.1092522,model2
R,M,False,1747423839.3044915,model2
R,C,False,1747423839.4506955,model1
R,K,False,1747423840.656141,model1
R,K,False,1747423840.8038855,model1
R,K,False,1747423840.9576664,model1
R,K,False,1747423841.1099098,model1
R,K,False,1747423841.257823,model1
R,R,True,1747423841.4265842,model2
R,R,True,1747423841.57074,model2
R,R,True,1747423841.7178857,model2
R,R,True,1747423841.864283,model2
R,K,False,1747423842.0119364,model1
R,R,True,1747423842.1639264,model2
R,R,True,1747423842.3123002,model2
R,K,False,1747423842.462837,model1
R,K,False,1747423842.613226,model1
R,R,True,1747423842.7675161,model2
R,K,False,1747423842.911527,model1
R,K,False,1747423843.0598018,model1
R,K,False,1747423843.2091947,model1
R,K,False,1747423843.3542054,model1
R,K,False,1747423843.5047927,model1
R,K,False,1747423843.6546721,model1
R,R,True,1747423843.812347,model2
R,R,True,1747423843.9579577,model2
R,K,False,1747423844.1109154,model1
R,R,True,1747423844.2666638,model2
R,K,False,1747423844.4120119,model1
R,K,False,1747423844.5575607,model1
R,R,True,1747423844.707121,model2
R,R,True,1747423844.8543634,model2
R,R,True,1747423845.0042927,model2
R,R,True,1747423845.1554258,model2
R,R,True,1747423845.303793,model2
R,R,True,1747423845.453042,model2
R,R,True,1747423845.5973594,model2
R,R,True,1747423845.745563,model2
R,R,True,1747423845.94939,model2
R,R,True,1747423846.1001186,model2
R,R,True,1747423846.2507398,model2
R,R,True,1747423846.40488,model2
R,R,True,1747423846.5661275,model2
R,R,True,1747423846.716494,model2
R,R,True,1747423846.8677287,model2
R,R,True,1747423847.0158954,model2
R,R,True,1747423847.1617134,model2
R,R,True,1747423847.306689,model2
R,R,True,1747423847.4519572,model2
R,R,True,1747423847.600848,model2
R,R,True,1747423847.7469976,model2
R,R,True,1747423847.898417,model2
R,R,True,1747423848.043589,model2
R,R,True,1747423848.1894772,model2
R,R,True,1747423848.3419542,model2
R,R,True,1747423848.4924529,model2
R,R,True,1747423848.6376472,model2
R,R,True,1747423848.7972777,model2
R,R,True,1747423848.9431684,model2
R,R,True,1747423849.0879836,model2
R,R,True,1747423849.2393916,model2
R,K,False,1747423849.4033384,model1
R,R,True,1747423849.5533898,model2
R,W,False,1747423849.7023904,model2
S,M,False,1747423864.3602664,model2
S,M,False,1747423864.5125449,model2
S,C,False,1747423864.6590667,model1
S,C,False,1747423864.8080566,model1
S,Y,False,1747423864.9576128,model2
S,A,False,1747423865.1369383,model1
S,A,False,1747423865.306565,model1
S,A,False,1747423865.4539518,model1
S,A,False,1747423865.5980234,model1
S,A,False,1747423865.7468944,model1
S,A,False,1747423865.8932314,model1
S,A,False,1747423866.0384395,model1
S,A,False,1747423866.1805959,model1
S,A,False,1747423866.3276696,model1
S,A,False,1747423866.4743977,model1
S,A,False,1747423866.6196463,model1
S,A,False,1747423866.7685127,model1
S,A,False,1747423866.9184587,model1
S,A,False,1747423867.065711,model1
S,A,False,1747423867.2103698,model1
S,A,False,1747423867.3604655,model1
S,A,False,1747423867.5162008,model1
S,A,False,1747423867.6740696,model1
S,A,False,1747423867.817792,model1
S,A,False,1747423867.9677374,model1
S,A,False,1747423868.1185362,model1
S,A,False,1747423868.262034,model1
S,A,False,1747423868.4106874,model1
S,A,False,1747423868.5588331,model1
S,A,False,1747423868.7065043,model1
S,A,False,1747423868.8524997,model1
S,A,False,1747423868.9992633,model1
S,A,False,1747423869.146304,model1
S,A,False,1747423869.2919605,model1
S,A,False,1747423869.4360366,model1
S,A,False,1747423869.5831654,model1
S,M,False,1747423869.7295444,model2
S,M,False,1747423869.8914351,model2
S,M,False,1747423870.0418935,model2
S,M,False,1747423870.1926904,model2
S,M,False,1747423870.3515456,model2
S,M,False,1747423870.4961843,model2
S,M,False,1747423870.645305,model2
S,E,False,1747423870.7923644,model1
S,E,False,1747423870.9404943,model1
S,E,False,1747423871.0881546,model1
S,M,False,1747423878.3582532,model2
S,E,False,1747423878.5545235,model1
S,E,False,1747423878.7002482,model1
S,A,False,1747423878.8492913,model1
S,A,False,1747423879.003776,model1
S,A,False,1747423879.1537688,model1
S,A,False,1747423879.2985132,model1
S,A,False,1747423879.4549413,model1
S,A,False,1747423879.6054642,model1
S,A,False,1747423879.752247,model1
S,A,False,1747423879.8979976,model1
S,A,False,1747423880.041353,model1
S,A,False,1747423880.1879406,model1
S,A,False,1747423880.3364367,model1
S,A,False,1747423880.4825835,model1
S,A,False,1747423880.6314547,model1
S,A,False,1747423880.7855551,model1
S,A,False,1747423880.9339738,model1
S,A,False,1747423881.0807617,model1
S,A,False,1747423881.2420523,model1
S,A,False,1747423881.3916497,model1
S,A,False,1747423881.5380955,model1
S,A,False,1747423881.6883116,model1
S,A,False,1747423881.840532,model1
S,A,False,1747423881.989674,model1
S,A,False,1747423882.1371658,model1
S,A,False,1747423882.2860274,model1
S,A,False,1747423882.4319584,model1
S,A,False,1747423882.575862,model1
S,A,False,1747423882.720075,model1
S,A,False,1747423882.8668678,model1
S,A,False,1747423883.0160809,model1
S,A,False,1747423883.1616266,model1
S,A,False,1747423883.3085432,model1
S,A,False,1747423883.4579177,model1
S,A,False,1747423883.608658,model1
S,A,False,1747423883.7553148,model1
S,A,False,1747423883.9031005,model1
S,A,False,1747423884.0473316,model1
S,A,False,1747423884.1962724,model1
S,A,False,1747423884.348523,model1
S,A,False,1747423884.542423,model1
S,A,False,1747423884.684891,model1
S,A,False,1747423884.831887,model1
S,A,False,1747423884.9779549,model1
S,A,False,1747423885.1290736,model1
S,A,False,1747423885.277445,model1
S,A,False,1747423885.4269476,model1
S,A,False,1747423885.5732894,model1
S,A,False,1747423885.7200344,model1
S,A,False,1747423885.8868341,model1
S,A,False,1747423886.0453744,model1
S,A,False,1747423886.192064,model1
S,A,False,1747423886.3390505,model1
S,A,False,1747423886.4885023,model1
S,A,False,1747423886.640537,model1
S,A,False,1747423886.7935686,model1
S,A,False,1747423886.9451792,model1
S,A,False,1747423887.0890381,model1
S,A,False,1747423887.2333965,model1
S,A,False,1747423887.3793828,model1
S,A,False,1747423887.5250647,model1
S,A,False,1747423887.6689823,model1
S,A,False,1747423887.8145154,model1
S,A,False,1747423887.9623754,model1
S,A,False,1747423888.1102738,model1
S,A,False,1747423888.275583,model1
S,S,True,1747423888.4216497,model2
S,M,False,1747423891.1352348,model2
S,M,False,1747423891.3371203,model2
S,A,False,1747423891.4859219,model1
S,A,False,1747423891.6332662,model1
S,A,False,1747423891.7775207,model1
S,A,False,1747423891.9202268,model1
S,A,False,1747423892.0645587,model1
S,A,False,1747423892.208558,model1
S,A,False,1747423892.3546286,model1
S,A,False,1747423892.500647,model1
S,A,False,1747423892.6462917,model1
S,A,False,1747423892.794831,model1
S,A,False,1747423892.9401326,model1
S,A,False,1747423893.0876396,model1
S,A,False,1747423893.2453444,model1
S,A,False,1747423893.3911278,model1
S,A,False,1747423893.5341547,model1
S,A,False,1747423893.6812425,model1
S,A,False,1747423893.8361757,model1
S,A,False,1747423893.9900773,model1
S,A,False,1747423894.1366441,model1
S,A,False,1747423894.285659,model1
S,A,False,1747423894.4318469,model1
S,A,False,1747423894.577637,model1
S,A,False,1747423894.7240713,model1
S,M,False,1747423894.8711243,model2
S,A,False,1747423895.0206573,model1
S,A,False,1747423895.1652324,model1
S,A,False,1747423895.3078945,model1
S,M,False,1747423895.449653,model2
S,A,False,1747423895.6089468,model1
S,A,False,1747423895.7558343,model1
S,A,False,1747423895.8980503,model1
S,A,False,1747423896.045797,model1
S,S,True,1747423896.198892,model2
S,E,False,1747423896.3711038,model1
S,M,False,1747423906.3466885,model2
S,A,False,1747423906.817427,model1
S,M,False,1747423907.1581821,model2
S,M,False,1747423907.3068335,model2
S,M,False,1747423910.1831713,model2
S,A,False,1747423910.3297098,model1
S,A,False,1747423910.4935336,model1
S,A,False,1747423910.6446147,model1
S,M,False,1747423910.793971,model2
S,M,False,1747423910.9459524,model2
S,M,False,1747423911.0919297,model2
S,M,False,1747423911.235103,model2
S,M,False,1747423911.3791656,model2
S,M,False,1747423911.5226269,model2
S,M,False,1747423911.6679304,model2
S,E,False,1747423911.8159003,model1
S,E,False,1747423911.9667864,model1
S,E,False,1747423912.1321223,model1
S,E,False,1747423912.281223,model1
S,E,False,1747423912.4283404,model1
S,E,False,1747423912.571385,model1
S,S,True,1747423912.7162163,model2
S,S,True,1747423912.8785894,model2
S,E,False,1747423913.028172,model1
S,E,False,1747423913.1784983,model1
S,E,False,1747423913.330621,model1
S,E,False,1747423913.4734306,model1
S,E,False,1747423913.6165903,model1
S,E,False,1747423913.7601,model1
S,E,False,1747423913.9080782,model1
S,E,False,1747423914.0547004,model1
S,E,False,1747423914.2010107,model1
S,E,False,1747423914.3451586,model1
S,E,False,1747423914.4918385,model1
S,E,False,1747423914.6379695,model1
S,E,False,1747423914.7850928,model1
S,E,False,1747423914.9305923,model1
S,E,False,1747423915.075582,model1
S,E,False,1747423915.2363436,model1
S,E,False,1747423915.3867881,model1
S,E,False,1747423915.534375,model1
S,S,True,1747423915.696985,model2
S,S,True,1747423915.8442523,model2
S,E,False,1747423915.9889524,model1
S,E,False,1747423916.1401813,model1
S,E,False,1747423916.2941015,model1
S,E,False,1747423916.444423,model1
S,E,False,1747423916.5908911,model1
S,E,False,1747423916.7355013,model1
S,E,False,1747423916.8819637,model1
S,E,False,1747423917.025416,model1
S,E,False,1747423917.1785996,model1
S,E,False,1747423917.3315177,model1
S,E,False,1747423917.4799533,model1
S,E,False,1747423917.6384988,model1
S,E,False,1747423917.7853272,model1
S,E,False,1747423917.939855,model1
S,E,False,1747423918.0901961,model1
S,E,False,1747423918.2362967,model1
S,E,False,1747423918.3833349,model1
S,E,False,1747423918.5274193,model1
S,E,False,1747423918.676692,model1
S,E,False,1747423918.8202903,model1
S,E,False,1747423918.964152,model1
S,E,False,1747423919.1101625,model1
S,E,False,1747423919.257231,model1
S,E,False,1747423919.4015658,model1
S,E,False,1747423919.5454473,model1
S,E,False,1747423919.6896796,model1
S,E,False,1747423919.8551803,model1
S,E,False,1747423920.0021398,model1
S,E,False,1747423920.1501083,model1
S,E,False,1747423920.3025515,model1
S,E,False,1747423920.4565115,model1
S,E,False,1747423920.6064658,model1
S,E,False,1747423920.7548468,model1
S,E,False,1747423920.901514,model1
S,E,False,1747423921.0475066,model1
S,E,False,1747423921.1909041,model1
S,E,False,1747423921.3385541,model1
S,E,False,1747423921.4841452,model1
S,E,False,1747423921.6302032,model1
S,M,False,1747423921.7761898,model2
S,M,False,1747423921.9205415,model2
S,M,False,1747423922.0668147,model2
S,M,False,1747423922.212427,model2
S,M,False,1747423922.372724,model2
S,M,False,1747423922.5279963,model2
S,M,False,1747423922.6834378,model2
S,E,False,1747423922.832129,model1
S,E,False,1747423922.978826,model1
S,E,False,1747423923.1235938,model1
S,E,False,1747423923.2693615,model1
S,E,False,1747423923.414496,model1
S,E,False,1747423923.5572321,model1
S,E,False,1747423923.7064567,model1
S,E,False,1747423923.854254,model1
S,E,False,1747423924.0049775,model1
S,E,False,1747423924.1587658,model1
S,E,False,1747423924.30569,model1
S,E,False,1747423924.454339,model1
S,E,False,1747423924.599385,model1
S,E,False,1747423924.7562582,model1
S,M,False,1747423924.9054248,model2
S,M,False,1747423925.0534394,model2
S,M,False,1747423925.2033923,model2
S,M,False,1747423925.3559022,model2
S,M,False,1747423925.5035286,model2
S,M,False,1747423925.7047167,model2
S,M,False,1747423925.8505788,model2
S,E,False,1747423925.9971368,model1
S,E,False,1747423926.1469462,model1
S,E,False,1747423926.2915213,model1
S,E,False,1747423926.4506938,model1
S,E,False,1747423926.6036239,model1
S,E,False,1747423926.7498417,model1
S,E,False,1747423926.895724,model1
S,M,False,1747423927.0442457,model2
S,M,False,1747423927.1876647,model2
S,M,False,1747423927.3334813,model2
S,M,False,1747423927.486881,model2
S,E,False,1747423927.6351964,model1
S,E,False,1747423927.791254,model1
S,E,False,1747423927.9412918,model1
S,E,False,1747423928.0893726,model1
S,E,False,1747423928.2338214,model1
S,E,False,1747423928.380274,model1
S,M,False,1747423928.5275393,model2
S,S,True,1747423928.6784525,model2
S,M,False,1747423928.8376322,model2
S,S,True,1747423928.9892025,model2
S,S,True,1747423929.1396499,model2
S,S,True,1747423929.2892892,model2
S,S,True,1747423929.435794,model2
S,S,True,1747423929.5842843,model2
S,S,True,1747423929.7312458,model2
S,S,True,1747423929.880641,model2
S,S,True,1747423930.028234,model2
S,S,True,1747423930.1742501,model2
S,S,True,1747423930.323025,model2
S,S,True,1747423930.4668577,model2
S,S,True,1747423930.6168468,model2
S,S,True,1747423930.7618392,model2
S,S,True,1747423930.9086885,model2
S,S,True,1747423931.0652575,model2
S,S,True,1747423931.2099235,model2
S,S,True,1747423931.35663,model2
S,S,True,1747423931.5034297,model2
S,S,True,1747423931.648777,model2
S,S,True,1747423931.8042843,model2
S,S,True,1747423931.9532976,model2
S,S,True,1747423932.1039796,model2
S,S,True,1747423932.256127,model2
S,S,True,1747423932.4057448,model2
S,S,True,1747423932.553792,model2
S,S,True,1747423932.6982074,model2
S,S,True,1747423932.847299,model2
S,S,True,1747423933.0117323,model2
S,S,True,1747423933.158856,model2
S,S,True,1747423933.3102589,model2
S,S,True,1747423933.4588883,model2
S,S,True,1747423933.6234517,model2
S,S,True,1747423933.773039,model2
S,S,True,1747423933.9179006,model2
S,S,True,1747423934.0623465,model2
S,S,True,1747423934.2100139,model2
S,S,True,1747423934.3548787,model2
S,S,True,1747423934.5033114,model2
S,S,True,1747423934.6564834,model2
S,S,True,1747423934.8077865,model2
S,S,True,1747423934.9554374,model2
S,S,True,1747423935.1019604,model2
S,S,True,1747423935.2498624,model2
S,S,True,1747423935.3946803,model2
S,S,True,1747423935.5440266,model2
S,S,True,1747423935.6924984,model2
S,S,True,1747423935.83495,model2
S,S,True,1747423935.9952433,model2
S,S,True,1747423936.145712,model2
S,S,True,1747423936.2934427,model2
S,S,True,1747423936.4410043,model2
S,S,True,1747423936.58545,model2
S,S,True,1747423936.7308247,model2
S,I,False,1747423936.8772204,model1
S,S,True,1747423937.0322878,model2
S,S,True,1747423937.1861463,model2
S,S,True,1747423937.337405,model2
S,S,True,1747423937.4811647,model2
S,S,True,1747423937.6309881,model2
S,S,True,1747423937.776682,model2
S,S,True,1747423937.9232793,model2
S,S,True,1747423938.0717425,model2
S,S,True,1747423938.2268555,model2
S,S,True,1747423938.3740866,model2
S,S,True,1747423938.5378983,model2
S,S,True,1747423938.6828191,model2
S,S,True,1747423938.8319912,model2
S,S,True,1747423938.9788663,model2
S,S,True,1747423939.127337,model2
S,S,True,1747423939.275738,model2
S,S,True,1747423939.4222515,model2
S,S,True,1747423939.5737972,model2
S,S,True,1747423939.717491,model2
S,S,True,1747423939.8669212,model2
S,S,True,1747423940.0092869,model2
S,S,True,1747423940.1571696,model2
S,S,True,1747423940.302635,model2
S,S,True,1747423940.449247,model2
S,S,True,1747423940.598394,model2
S,S,True,1747423940.7456172,model2
S,S,True,1747423940.8933303,model2
S,S,True,1747423941.0510178,model2
S,S,True,1747423941.1944363,model2
S,S,True,1747423941.340208,model2
S,S,True,1747423941.486578,model2
S,S,True,1747423941.631812,model2
S,S,True,1747423941.7818007,model2
S,S,True,1747423941.9312637,model2
S,S,True,1747423942.07754,model2
S,S,True,1747423942.224853,model2
S,S,True,1747423942.3700933,model2
S,S,True,1747423942.5218642,model2
S,S,True,1747423942.6700816,model2
S,S,True,1747423942.8272936,model2
S,S,True,1747423942.9735768,model2
S,S,True,1747423943.1245384,model2
S,S,True,1747423943.2704036,model2
S,S,True,1747423943.4511542,model2
S,S,True,1747423943.6034951,model2
S,S,True,1747423943.7528338,model2
S,S,True,1747423943.9033918,model2
S,S,True,1747423944.0505385,model2
S,I,False,1747423944.2052603,model1
S,S,True,1747423944.3534677,model2
S,S,True,1747423944.4985971,model2
S,S,True,1747423944.6481066,model2
S,S,True,1747423944.7962823,model2
S,S,True,1747423944.9477544,model2
S,S,True,1747423945.106123,model2
S,S,True,1747423945.259378,model2
S,S,True,1747423945.410042,model2
S,S,True,1747423945.5657065,model2
S,S,True,1747423945.732668,model2
S,S,True,1747423945.886962,model2
S,S,True,1747423946.042581,model2
S,S,True,1747423946.1936307,model2
S,S,True,1747423946.3424346,model2
S,S,True,1747423946.4953403,model2
S,S,True,1747423946.6536484,model2
S,S,True,1747423946.8659396,model2
S,S,True,1747423947.0168579,model2
S,S,True,1747423947.1694193,model2
S,S,True,1747423947.3254924,model2
S,S,True,1747423947.473988,model2
S,S,True,1747423947.6270883,model2
S,S,True,1747423947.7782354,model2
S,S,True,1747423947.9268224,model2
S,S,True,1747423948.0828676,model2
S,S,True,1747423948.2405734,model2
S,S,True,1747423948.3919535,model2
S,S,True,1747423948.5411532,model2
S,S,True,1747423948.6976318,model2
S,S,True,1747423948.8422146,model2
S,S,True,1747423948.9945738,model2
S,S,True,1747423949.1476905,model2
S,S,True,1747423949.2950294,model2
S,A,False,1747423949.440189,model1
S,A,False,1747423949.5855572,model1
S,N,False,1747423949.737137,model2
T,J,False,1747423960.9617484,model1
T,L,False,1747423961.161934,model1
T,L,False,1747423961.3046389,model1
T,T,True,1747423961.453119,model2
T,T,True,1747423961.598472,model2
T,T,True,1747423961.7471073,model2
T,T,True,1747423961.8939674,model2
T,A,False,1747423962.0396585,model1
T,A,False,1747423962.189717,model1
T,A,False,1747423962.3342433,model1
T,T,True,1747423962.4806583,model2
T,T,True,1747423962.6239083,model2
T,T,True,1747423962.771604,model2
T,T,True,1747423962.9215667,model2
T,T,True,1747423963.0700254,model2
T,T,True,1747423963.2195685,model2
T,T,True,1747423963.3717928,model2
T,T,True,1747423963.521271,model2
T,T,True,1747423963.6638875,model2
T,T,True,1747423963.8099928,model2
T,T,True,1747423963.9550152,model2
T,T,True,1747423964.1023498,model2
T,T,True,1747423964.2479908,model2
T,T,True,1747423964.3999755,model2
T,T,True,1747423964.5539718,model2
T,T,True,1747423964.6982,model2
T,T,True,1747423964.844127,model2
T,T,True,1747423964.9873958,model2
T,T,True,1747423965.133834,model2
T,T,True,1747423965.298879,model2
T,T,True,1747423965.4516306,model2
T,T,True,1747423965.6002114,model2
T,T,True,1747423965.7523763,model2
T,T,True,1747423965.9032865,model2
T,T,True,1747423966.0506334,model2
T,T,True,1747423966.196882,model2
T,T,True,1747423966.3441632,model2
T,T,True,1747423966.4912329,model2
T,T,True,1747423966.6362455,model2
T,T,True,1747423966.782261,model2
T,T,True,1747423966.9291308,model2
T,T,True,1747423967.076342,model2
T,T,True,1747423967.222234,model2
T,T,True,1747423967.3777006,model2
T,T,True,1747423967.5306659,model2
T,T,True,1747423967.68103,model2
T,T,True,1747423967.8323023,model2
T,T,True,1747423967.9817712,model2
T,T,True,1747423968.134106,model2
T,T,True,1747423968.289224,model2
T,T,True,1747423968.4398863,model2
T,T,True,1747423968.595209,model2
T,T,True,1747423968.7503724,model2
T,T,True,1747423968.9003854,model2
T,T,True,1747423969.0508504,model2
T,T,True,1747423969.197169,model2
T,T,True,1747423969.344733,model2
T,T,True,1747423969.4972527,model2
T,T,True,1747423969.6510034,model2
T,T,True,1747423969.8106315,model2
T,T,True,1747423969.9530551,model2
T,T,True,1747423970.1008062,model2
T,T,True,1747423970.2447777,model2
T,T,True,1747423970.3913307,model2
T,T,True,1747423970.5388927,model2
T,A,False,1747423970.6881518,model1
T,T,True,1747423970.8383882,model2
T,T,True,1747423970.9866343,model2
T,T,True,1747423971.1313307,model2
T,A,False,1747423971.274731,model1
T,T,True,1747423971.4214993,model2
T,T,True,1747423971.5660856,model2
T,A,False,1747423971.7120397,model1
T,T,True,1747423971.8557835,model2
T,T,True,1747423972.002571,model2
T,T,True,1747423972.1601033,model2
T,T,True,1747423972.3067758,model2
T,T,True,1747423972.4510815,model2
T,T,True,1747423972.5995934,model2
T,T,True,1747423972.7502894,model2
T,A,False,1747423972.897533,model1
T,A,False,1747423973.0502887,model1
T,T,True,1747423973.202949,model2
T,A,False,1747423973.3463166,model1
T,A,False,1747423973.4913673,model1
T,A,False,1747423973.6365786,model1
T,T,True,1747423973.779201,model2
U,K,False,1747423988.7425878,model1
U,K,False,1747423988.8894691,model1
U,K,False,1747423989.0444388,model1
U,K,False,1747423989.1896098,model1
U,K,False,1747423989.338292,model1
U,K,False,1747423989.4876852,model1
U,K,False,1747423989.6381984,model1
U,K,False,1747423989.7853885,model1
U,K,False,1747423989.9363353,model1
U,K,False,1747423990.0856605,model1
U,K,False,1747423990.2341003,model1
U,K,False,1747423990.3793259,model1
U,K,False,1747423990.5260289,model1
U,K,False,1747423990.6767006,model1
U,K,False,1747423990.8298748,model1
U,K,False,1747423990.980144,model1
U,K,False,1747423991.1283514,model1
U,K,False,1747423991.285312,model1
U,K,False,1747423991.430811,model1
U,K,False,1747423991.577394,model1
U,K,False,1747423991.7215242,model1
U,K,False,1747423991.8670313,model1
U,K,False,1747423992.01349,model1
U,K,False,1747423992.1628208,model1
U,K,False,1747423992.3422878,model1
U,K,False,1747423992.4926863,model1
U,K,False,1747423992.6428556,model1
U,K,False,1747423992.7883658,model1
U,M,False,1747423999.751008,model2
U,M,False,1747423999.9006262,model2
U,M,False,1747424000.048385,model2
U,K,False,1747424000.1955516,model1
U,K,False,1747424000.337528,model1
U,K,False,1747424000.4971108,model1
